seqnames	names	start	end
tor_Chr0	TG0g00102-mRNA1	13838312	13840028
tor_Chr0	TG0g00103-mRNA1	13841673	13842453
tor_Chr0	TG0g00104-mRNA1	13869377	13870599
tor_Chr0	TG0g00105-mRNA1	13871577	13873293
tor_Chr0	TG0g00106-mRNA1	13874938	13875718
tor_Chr0	TG0g00107-mRNA1	13999705	14014663
tor_Chr0	TG0g00459-mRNA1	14000320	14037767
tor_Chr0	TG0g00108-mRNA1	15390362	15390973
tor_Chr0	TG0g00455-mRNA1	15390386	15390742
tor_Chr0	TG0g00109-mRNA1	15539878	15540040
tor_Chr0	TG0g00110-mRNA1	15540165	15545704
tor_Chr0	TG0g00583-mRNA1	15540165	15545817
tor_Chr0	TG0g00111-mRNA1	15925681	15925939
tor_Chr0	TG0g00112-mRNA1	15935247	15935553
tor_Chr0	TG0g00113-mRNA1	16142972	16146945
tor_Chr0	TG0g00114-mRNA1	16202718	16204556
tor_Chr0	TG0g00115-mRNA1	16259542	16351675
tor_Chr0	TG0g00116-mRNA1	16367733	16370488
tor_Chr0	TG0g00117-mRNA1	16372132	16394676
tor_Chr0	TG0g00118-mRNA1	17233754	17285799
tor_Chr0	TG0g00119-mRNA1	17744452	17745248
tor_Chr0	TG0g00120-mRNA1	17860252	17864729
tor_Chr0	TG0g00121-mRNA1	18501202	18502024
tor_Chr0	TG0g00122-mRNA1	18683781	18684603
tor_Chr0	TG0g00123-mRNA1	18801796	18802289
tor_Chr0	TG0g00124-mRNA1	18907559	18912611
tor_Chr0	TG0g00125-mRNA1	19008800	19009346
tor_Chr0	TG0g00126-mRNA1	19096052	19097137
tor_Chr0	TG0g00127-mRNA1	19131465	19133067
tor_Chr0	TG0g00128-mRNA1	19195116	19196718
tor_Chr0	TG0g00129-mRNA1	19258819	19260421
tor_Chr0	TG0g00130-mRNA1	19320041	19321643
tor_Chr0	TG0g00131-mRNA1	19348177	19349322
tor_Chr0	TG0g00132-mRNA1	20430942	20431182
tor_Chr0	TG0g00133-mRNA1	20873191	20875624
tor_Chr0	TG0g00134-mRNA1	21015893	21022291
tor_Chr0	TG0g00135-mRNA1	21074734	21075759
tor_Chr0	TG0g00136-mRNA1	21164511	21166113
tor_Chr0	TG0g00137-mRNA1	21228195	21229797
tor_Chr0	TG0g00013-mRNA1	21250173	21253495
tor_Chr0	TG0g00138-mRNA1	21288625	21290227
tor_Chr0	TG0g00139-mRNA1	21352266	21417563
tor_Chr0	TG0g00140-mRNA1	21426413	21431180
tor_Chr0	TG0g00141-mRNA1	21472850	21475132
tor_Chr0	TG0g00142-mRNA1	21513203	21514359
tor_Chr0	TG0g00143-mRNA1	21544135	21547377
tor_Chr0	TG0g00147-mRNA1	21545970	21547315
tor_Chr0	TG0g00144-mRNA1	21582618	21583689
tor_Chr0	TG0g00145-mRNA1	21629855	21657364
tor_Chr0	TG0g00146-mRNA1	21669337	21670493
tor_Chr0	TG0g00148-mRNA1	22205567	22219756
tor_Chr0	TG0g00149-mRNA1	22330440	22334128
tor_Chr0	TG0g00150-mRNA1	22443709	22447062
tor_Chr0	TG0g00151-mRNA1	23091079	23092331
tor_Chr0	TG0g00152-mRNA1	23655602	23656319
tor_Chr0	TG0g00153-mRNA1	23724279	23746332
tor_Chr0	TG0g00253-mRNA1	23748799	23749049
tor_Chr0	TG0g00154-mRNA1	23921276	23945186
tor_Chr0	TG0g00155-mRNA1	24002512	24004584
tor_Chr0	TG0g00156-mRNA1	24087588	24109086
tor_Chr0	TG0g00157-mRNA1	24211831	24212552
tor_Chr0	TG0g00158-mRNA1	24341057	24341778
tor_Chr0	TG0g00159-mRNA1	24947520	24947925
tor_Chr0	TG0g00161-mRNA1	25448220	25451581
tor_Chr0	TG0g00162-mRNA1	25552839	25556527
tor_Chr0	TG0g00163-mRNA1	25665963	25669315
tor_Chr0	TG0g00164-mRNA1	27012860	27014191
tor_Chr0	TG0g00165-mRNA1	27149709	27150255
tor_Chr0	TG0g00166-mRNA1	27150269	27151265
tor_Chr0	TG0g00167-mRNA1	27286461	27287558
tor_Chr0	TG0g00168-mRNA1	27398542	27405905
tor_Chr0	TG0g00169-mRNA1	27405942	27407039
tor_Chr0	TG0g00170-mRNA1	28403792	28407765
tor_Chr0	TG0g00171-mRNA1	28601200	28604362
tor_Chr0	TG0g00172-mRNA1	28844942	28846559
tor_Chr0	TG0g00173-mRNA1	29755394	29841969
tor_Chr0	TG0g00175-mRNA1	31886348	31886871
tor_Chr0	TG0g00174-mRNA1	31886348	31887728
tor_Chr0	TG0g00176-mRNA1	32973255	32973526
tor_Chr0	TG0g00731-mRNA1	33514085	33514263
tor_Chr0	TG0g00177-mRNA1	33540348	33599685
tor_Chr0	TG0g00178-mRNA1	33910730	33911885
tor_Chr0	TG0g00179-mRNA1	33921703	33966998
tor_Chr0	TG0g00180-mRNA1	33976935	33977737
tor_Chr0	TG0g00181-mRNA1	34009988	34080273
tor_Chr0	TG0g00182-mRNA1	34210478	34239986
tor_Chr0	TG0g00183-mRNA1	34485644	34520152
tor_Chr0	TG0g00184-mRNA1	34674738	34724150
tor_Chr0	TG0g00185-mRNA1	35015399	35015747
tor_Chr0	TG0g00663-mRNA1	35015422	35015747
tor_Chr0	TG0g00186-mRNA1	35075086	35075266
tor_Chr0	TG0g00187-mRNA1	35134650	35134830
tor_Chr0	TG0g00188-mRNA1	35194568	35194748
tor_Chr0	TG0g00189-mRNA1	35254413	35305972
tor_Chr0	TG0g00340-mRNA1	36073835	36083230
tor_Chr0	TG0g00190-mRNA1	36181870	36183188
tor_Chr0	TG0g00191-mRNA1	36183269	36198923
tor_Chr0	TG0g00192-mRNA1	36234849	36236187
tor_Chr0	TG0g00193-mRNA1	36236268	36266509
tor_Chr0	TG0g00194-mRNA1	36618136	36620661
tor_Chr0	TG0g00195-mRNA1	36632168	36654381
tor_Chr0	TG0g00196-mRNA1	36665559	36665871
tor_Chr0	TG0g00197-mRNA1	37499051	37499436
tor_Chr0	TG0g00198-mRNA1	38081761	38085534
tor_Chr0	TG0g00199-mRNA1	38160438	38162282
tor_Chr0	TG0g00200-mRNA1	38190209	38192053
tor_Chr0	TG0g00201-mRNA1	38220009	38221853
tor_Chr0	TG0g00202-mRNA1	38249790	38251634
tor_Chr0	TG0g00203-mRNA1	38282831	38284675
tor_Chr0	TG0g00204-mRNA1	38312596	38314440
tor_Chr0	TG0g00205-mRNA1	38342452	38344296
tor_Chr0	TG0g00206-mRNA1	38377661	38380374
tor_Chr0	TG0g00207-mRNA1	38490486	38518559
tor_Chr0	TG0g00208-mRNA1	38679334	38682819
tor_Chr0	TG0g00209-mRNA1	38854002	38896395
tor_Chr0	TG0g00210-mRNA1	38938205	38938553
tor_Chr0	TG0g00211-mRNA1	39170613	39172050
tor_Chr0	TG0g00212-mRNA1	39173307	39174578
tor_Chr0	TG0g00213-mRNA1	39201619	39202637
tor_Chr0	TG0g00214-mRNA1	39247766	39248826
tor_Chr0	TG0g00215-mRNA1	39278032	39278661
tor_Chr0	TG0g00216-mRNA1	39279919	39280416
tor_Chr0	TG0g00217-mRNA1	39280427	39281445
tor_Chr0	TG0g00218-mRNA1	39281673	39282932
tor_Chr0	TG0g00219-mRNA1	39313875	39316510
tor_Chr0	TG0g00220-mRNA1	39339971	39341217
tor_Chr0	TG0g00221-mRNA1	39575140	39576856
tor_Chr0	TG0g00222-mRNA1	39578501	39579281
tor_Chr0	TG0g00223-mRNA1	39606214	39607436
tor_Chr0	TG0g00224-mRNA1	39607843	39608681
tor_Chr0	TG0g00225-mRNA1	39608692	39609189
tor_Chr0	TG0g00226-mRNA1	39611774	39612554
tor_Chr0	TG0g00227-mRNA1	39639481	39640703
tor_Chr0	TG0g00228-mRNA1	39640931	39641949
tor_Chr0	TG0g00229-mRNA1	39645042	39645822
tor_Chr0	TG0g00230-mRNA1	39672771	39673993
tor_Chr0	TG0g00231-mRNA1	39674971	39676687
tor_Chr0	TG0g00232-mRNA1	39678332	39679112
tor_Chr0	TG0g00233-mRNA1	39681120	39683867
tor_Chr0	TG0g00234-mRNA1	39703026	39706744
tor_Chr0	TG0g00235-mRNA1	39707722	39709438
tor_Chr0	TG0g00236-mRNA1	39711083	39711863
tor_Chr0	TG0g00237-mRNA1	39713871	39716618
tor_Chr0	TG0g00238-mRNA1	39743195	39744417
tor_Chr0	TG0g00239-mRNA1	39745395	39747111
tor_Chr0	TG0g00240-mRNA1	39748756	39749536
tor_Chr0	TG0g00243-mRNA1	39965047	39966504
tor_Chr0	TG0g00241-mRNA1	39965047	39993930
tor_Chr0	TG0g00242-mRNA1	40039370	40068281
tor_Chr0	TG0g00244-mRNA1	40407283	40408575
tor_Chr0	TG0g00245-mRNA1	40423454	40424621
tor_Chr0	TG0g00246-mRNA1	40445337	40450962
tor_Chr0	TG0g00247-mRNA1	40463513	40464680
tor_Chr0	TG0g00248-mRNA1	40485406	40517203
tor_Chr0	TG0g00249-mRNA1	40532082	40533249
tor_Chr0	TG0g00250-mRNA1	40583060	40583975
tor_Chr0	TG0g00251-mRNA1	40708293	40709135
tor_Chr0	TG0g00252-mRNA1	40752647	40771899
tor_Chr0	TG0g00254-mRNA1	41618120	41620024
tor_Chr0	TG0g00255-mRNA1	42041538	42043610
tor_Chr0	TG0g00257-mRNA1	42173520	42180987
tor_Chr0	TG0g00258-mRNA1	42195711	42198466
tor_Chr0	TG0g00259-mRNA1	42200110	42201310
tor_Chr0	TG0g00260-mRNA1	42762425	42764000
tor_Chr0	TG0g00261-mRNA1	42785643	42823823
tor_Chr0	TG0g00298-mRNA1	42823338	42823823
tor_Chr0	TG0g00262-mRNA1	44198470	44211206
tor_Chr0	TG0g00263-mRNA1	44322886	44330833
tor_Chr0	TG0g00264-mRNA1	44608608	44610225
tor_Chr0	TG0g00265-mRNA1	44725970	44729858
tor_Chr0	TG0g00266-mRNA1	45467612	45468017
tor_Chr0	TG0g00267-mRNA1	45468033	45468231
tor_Chr0	TG0g00268-mRNA1	45510828	45530997
tor_Chr0	TG0g00269-mRNA1	45563501	45583594
tor_Chr0	TG0g00270-mRNA1	45616142	45636233
tor_Chr0	TG0g00271-mRNA1	45672897	45674556
tor_Chr0	TG0g00272-mRNA1	45700740	45702659
tor_Chr0	TG0g00273-mRNA1	45727292	45728128
tor_Chr0	TG0g00274-mRNA1	45728258	45729161
tor_Chr0	TG0g00275-mRNA1	45829493	45830780
tor_Chr0	TG0g00276-mRNA1	45842527	45843204
tor_Chr0	TG0g00277-mRNA1	45843273	45843801
tor_Chr0	TG0g00278-mRNA1	45861954	45863259
tor_Chr0	TG0g00279-mRNA1	45919886	45921204
tor_Chr0	TG0g00280-mRNA1	45921285	45936938
tor_Chr0	TG0g00281-mRNA1	45972864	45974202
tor_Chr0	TG0g00282-mRNA1	46228374	46234770
tor_Chr0	TG0g00283-mRNA1	47026904	47028100
tor_Chr0	TG0g00284-mRNA1	47058084	47065428
tor_Chr0	TG0g00285-mRNA1	48074410	48075277
tor_Chr0	TG0g00286-mRNA1	48822961	48823650
tor_Chr0	TG0g00287-mRNA1	48877742	48878466
tor_Chr0	TG0g00288-mRNA1	48962433	48964277
tor_Chr0	TG0g00289-mRNA1	48995475	48997319
tor_Chr0	TG0g00290-mRNA1	49028547	49030391
tor_Chr0	TG0g00291-mRNA1	49058281	49060125
tor_Chr0	TG0g00292-mRNA1	49091345	49093189
tor_Chr0	TG0g00293-mRNA1	49208954	49267442
tor_Chr0	TG0g00294-mRNA1	49473827	49476551
tor_Chr0	TG0g00295-mRNA1	49805549	49807397
tor_Chr0	TG0g00296-mRNA1	50583185	50585081
tor_Chr0	TG0g00297-mRNA1	50847936	50848477
tor_Chr0	TG0g00299-mRNA1	51600882	51603870
tor_Chr0	TG0g00300-mRNA1	52235437	52237153
tor_Chr0	TG0g00301-mRNA1	52238762	52240146
tor_Chr0	TG0g00302-mRNA1	52261321	52277093
tor_Chr0	TG0g00303-mRNA1	52277942	52279658
tor_Chr0	TG0g00304-mRNA1	52281866	52283864
tor_Chr0	TG0g00305-mRNA1	52307328	52308550
tor_Chr0	TG0g00306-mRNA1	52309528	52311244
tor_Chr0	TG0g00307-mRNA1	52311548	52313673
tor_Chr0	TG0g00308-mRNA1	52341224	52342509
tor_Chr0	TG0g00309-mRNA1	52344154	52344934
tor_Chr0	TG0g00310-mRNA1	53434612	53439115
tor_Chr0	TG0g00311-mRNA1	53720089	53728036
tor_Chr0	TG0g00312-mRNA1	53916452	53917783
tor_Chr0	TG0g00313-mRNA1	53997522	53998374
tor_Chr0	TG0g00314-mRNA1	54251975	54264548
tor_Chr0	TG0g00315-mRNA1	54708243	54709347
tor_Chr0	TG0g00316-mRNA1	54751753	54752319
tor_Chr0	TG0g00317-mRNA1	54789617	54798218
tor_Chr0	TG0g00318-mRNA1	55397415	55399127
tor_Chr0	TG0g00319-mRNA1	55407465	55409671
tor_Chr0	TG0g00326-mRNA1	55510327	55510761
tor_Chr0	TG0g00320-mRNA1	55510327	55519528
tor_Chr0	TG0g00321-mRNA1	55707803	55707959
tor_Chr0	TG0g00322-mRNA1	57042280	57043973
tor_Chr0	TG0g00323-mRNA1	57052311	57054517
tor_Chr0	TG0g00324-mRNA1	57057714	57059426
tor_Chr0	TG0g00325-mRNA1	57067886	57069970
tor_Chr0	TG0g00327-mRNA1	57209454	57213227
tor_Chr0	TG0g00328-mRNA1	57336584	57410699
tor_Chr0	TG0g00329-mRNA1	57420528	57421220
tor_Chr0	TG0g00330-mRNA1	57421772	57422657
tor_Chr0	TG0g00331-mRNA1	57461612	57462270
tor_Chr0	TG0g00332-mRNA1	57502381	57502663
tor_Chr0	TG0g00333-mRNA1	57653138	57654666
tor_Chr0	TG0g00334-mRNA1	57956690	57957379
tor_Chr0	TG0g00335-mRNA1	58011263	58014718
tor_Chr0	TG0g00336-mRNA1	58610006	58611597
tor_Chr0	TG0g00337-mRNA1	58724224	58749737
tor_Chr0	TG0g00338-mRNA1	58764576	58764744
tor_Chr0	TG0g00341-mRNA1	60898332	60899072
tor_Chr0	TG0g00342-mRNA1	60995972	60999318
tor_Chr0	TG0g00343-mRNA1	60999806	61000488
tor_Chr0	TG0g00344-mRNA1	61332657	61397031
tor_Chr0	TG0g00345-mRNA1	61575932	61580409
tor_Chr0	TG0g00346-mRNA1	61752911	61753789
tor_Chr0	TG0g00347-mRNA1	61908187	61908943
tor_Chr0	TG0g00708-mRNA1	61908318	61908943
tor_Chr0	TG0g00348-mRNA1	61917379	61919585
tor_Chr0	TG0g00349-mRNA1	62058773	62059238
tor_Chr0	TG0g00350-mRNA1	62685154	62687172
tor_Chr0	TG0g00351-mRNA1	62740764	62749797
tor_Chr0	TG0g00352-mRNA1	62787802	62790630
tor_Chr0	TG0g00353-mRNA1	63032757	63033143
tor_Chr0	TG0g00354-mRNA1	63039523	63100648
tor_Chr0	TG0g00355-mRNA1	63255171	63255688
tor_Chr0	TG0g00356-mRNA1	63284118	63284274
tor_Chr0	TG0g00357-mRNA1	63475482	63504970
tor_Chr0	TG0g00358-mRNA1	63562373	63563824
tor_Chr0	TG0g00359-mRNA1	63610614	63614828
tor_Chr0	TG0g00360-mRNA1	63749353	63754961
tor_Chr0	TG0g00361-mRNA1	64182010	64183269
tor_Chr0	TG0g00362-mRNA1	64770005	64770378
tor_Chr0	TG0g00363-mRNA1	65684731	65687256
tor_Chr0	TG0g00364-mRNA1	65704764	65720975
tor_Chr0	TG0g00365-mRNA1	65855593	65868165
tor_Chr0	TG0g00366-mRNA1	65917592	65919251
tor_Chr0	TG0g00367-mRNA1	65962834	65964179
tor_Chr0	TG0g00368-mRNA1	65991100	65993019
tor_Chr0	TG0g00369-mRNA1	66124063	66125680
tor_Chr0	TG0g00370-mRNA1	66420978	66421495
tor_Chr0	TG0g00371-mRNA1	67179117	67180706
tor_Chr0	TG0g00372-mRNA1	67293414	67293748
tor_Chr0	TG0g00470-mRNA1	67293414	67303013
tor_Chr0	TG0g00373-mRNA1	67711468	67723492
tor_Chr0	TG0g00374-mRNA1	67723782	67724195
tor_Chr0	TG0g00375-mRNA1	68080356	68082476
tor_Chr0	TG0g00376-mRNA1	68082539	68152494
tor_Chr0	TG0g00377-mRNA1	68608884	68616336
tor_Chr0	TG0g00378-mRNA1	68680914	68693879
tor_Chr0	TG0g00379-mRNA1	69169429	69171486
tor_Chr0	TG9g03452-mRNA1	69171134	69184959
tor_Chr0	TG0g00380-mRNA1	69255754	69256154
tor_Chr0	TG0g00381-mRNA1	70182703	70183187
tor_Chr0	TG0g00382-mRNA1	70241440	70242005
tor_Chr0	TG0g00383-mRNA1	70262597	70263941
tor_Chr0	TG0g00384-mRNA1	70619280	70621662
tor_Chr0	TG0g00385-mRNA1	71541633	71542435
tor_Chr0	TG0g00386-mRNA1	71551509	71575596
tor_Chr0	TG0g00387-mRNA1	71957697	71958488
tor_Chr0	TG0g00388-mRNA1	72162134	72162411
tor_Chr0	TG0g00389-mRNA1	72203190	72203467
tor_Chr0	TG0g00390-mRNA1	72365371	72367219
tor_Chr0	TG0g00391-mRNA1	72587068	72590679
tor_Chr0	TG0g00392-mRNA1	73091975	73093122
tor_Chr0	TG0g00393-mRNA1	73177715	73182168
tor_Chr0	TG0g00394-mRNA1	73187314	73188143
tor_Chr0	TG0g00396-mRNA1	73394235	73394658
tor_Chr0	TG0g00397-mRNA1	73714432	73714788
tor_Chr0	TG0g00398-mRNA1	74146387	74191480
tor_Chr0	TG0g00399-mRNA1	74964974	74966448
tor_Chr0	TG0g00400-mRNA1	74998952	75000426
tor_Chr0	TG0g00401-mRNA1	75035722	75037196
tor_Chr0	TG0g00402-mRNA1	75795058	75798157
tor_Chr0	TG0g00403-mRNA1	76079231	76079643
tor_Chr0	TG0g00404-mRNA1	76144480	76146399
tor_Chr0	TG0g00405-mRNA1	76171049	76172918
tor_Chr0	TG0g00406-mRNA1	76554025	76554430
tor_Chr0	TG0g00407-mRNA1	76554446	76554644
tor_Chr0	TG0g00408-mRNA1	77195635	77196326
tor_Chr0	TG0g00409-mRNA1	77440507	77447770
tor_Chr0	TG0g00410-mRNA1	77447830	77460943
tor_Chr0	TG0g00411-mRNA1	77523642	77525922
tor_Chr0	TG0g00553-mRNA1	77720740	77723193
tor_Chr0	TG0g00412-mRNA1	77720740	77723318
tor_Chr0	TG0g00413-mRNA1	77756829	77759407
tor_Chr0	TG0g00414-mRNA1	77792929	77795507
tor_Chr0	TG0g00415-mRNA1	77834216	77835671
tor_Chr0	TG0g00416-mRNA1	78909077	78910973
tor_Chr0	TG0g00417-mRNA1	79001345	79002206
tor_Chr0	TG0g00418-mRNA1	79657017	79657173
tor_Chr0	TG0g00419-mRNA1	79750809	79751221
tor_Chr0	TG0g00420-mRNA1	80139082	80139304
tor_Chr0	TG0g00421-mRNA1	80139336	80172911
tor_Chr0	TG0g00422-mRNA1	80173118	80173674
tor_Chr0	TG0g00423-mRNA1	80475040	80485750
tor_Chr0	TG0g00424-mRNA1	80949331	80959321
tor_Chr0	TG0g00425-mRNA1	81015387	81016167
tor_Chr0	TG0g00426-mRNA1	81046751	81047973
tor_Chr0	TG0g00427-mRNA1	81048201	81049111
tor_Chr0	TG0g00428-mRNA1	81077518	81078740
tor_Chr0	TG0g00429-mRNA1	81079718	81081434
tor_Chr0	TG0g00430-mRNA1	81384171	81387861
tor_Chr0	TG0g00431-mRNA1	81391455	81411000
tor_Chr0	TG0g00432-mRNA1	81411228	81412246
tor_Chr0	TG0g00433-mRNA1	81412257	81413694
tor_Chr0	TG0g00434-mRNA1	81413771	81415234
tor_Chr0	TG0g00435-mRNA1	81415339	81416119
tor_Chr0	TG0g00436-mRNA1	81422956	81447131
tor_Chr0	TG0g00437-mRNA1	81447359	81448377
tor_Chr0	TG0g00438-mRNA1	81448388	81448940
tor_Chr0	TG0g00439-mRNA1	81452354	81452818
tor_Chr0	TG0g00440-mRNA1	81475052	81508052
tor_Chr0	TG0g00441-mRNA1	81527880	81534360
tor_Chr0	TG0g00442-mRNA1	81564616	81571442
tor_Chr0	TG0g00443-mRNA1	81615578	81620031
tor_Chr0	TG0g00444-mRNA1	81625177	81626006
tor_Chr0	TG0g00446-mRNA1	81751011	81752128
tor_Chr0	TG0g00447-mRNA1	81940614	81941341
tor_Chr0	TG0g00448-mRNA1	82820544	82822018
tor_Chr0	TG0g00449-mRNA1	82854447	82855919
tor_Chr0	TG0g00450-mRNA1	82999758	83012500
tor_Chr0	TG0g00451-mRNA1	83036692	83037890
tor_Chr0	TG0g00452-mRNA1	83820642	83821846
tor_Chr0	TG0g00453-mRNA1	83846335	83847439
tor_Chr0	TG0g00454-mRNA1	83889949	83890515
tor_Chr0	TG0g00456-mRNA1	84414208	84417393
tor_Chr0	TG0g00457-mRNA1	84813227	84815658
tor_Chr0	TG0g00458-mRNA1	84875632	84886137
tor_Chr0	TG0g00460-mRNA1	85354188	85354870
tor_Chr0	TG0g00461-mRNA1	85433111	85438224
tor_Chr0	TG0g00462-mRNA1	85475879	85480992
tor_Chr0	TG0g00463-mRNA1	85618408	85619726
tor_Chr0	TG0g00464-mRNA1	85619807	85634779
tor_Chr0	TG0g00465-mRNA1	85634827	85635462
tor_Chr0	TG0g00466-mRNA1	85671334	85672672
tor_Chr0	TG0g00467-mRNA1	85769845	85770922
tor_Chr0	TG0g00468-mRNA1	85800906	85808250
tor_Chr0	TG0g00469-mRNA1	85940342	85942685
tor_Chr0	TG0g00471-mRNA1	86182505	86184102
tor_Chr0	TG0g00472-mRNA1	86913043	86916533
tor_Chr0	TG0g00473-mRNA1	87007028	87008684
tor_Chr0	TG0g00474-mRNA1	87094174	87095396
tor_Chr0	TG0g00475-mRNA1	87095624	87096642
tor_Chr0	TG0g00476-mRNA1	87096653	87097150
tor_Chr0	TG0g00477-mRNA1	87097880	87098412
tor_Chr0	TG0g00478-mRNA1	87099043	87100446
tor_Chr0	TG0g00479-mRNA1	87447688	87448397
tor_Chr0	TG0g00480-mRNA1	87645414	87645756
