seqnames	names	start	end
wel_Chr01	W_mirabilis_21746	32301805	32302569
wel_Chr01	W_mirabilis_14980	32973024	33031695
wel_Chr01	W_mirabilis_14979	33134816	33135017
wel_Chr01	W_mirabilis_14978	33135536	33135905
wel_Chr01	W_mirabilis_14977	33221575	33225631
wel_Chr01	W_mirabilis_14976	33396685	33397093
wel_Chr01	W_mirabilis_14975	33397331	33399262
wel_Chr01	W_mirabilis_14974	33400039	33400570
wel_Chr01	W_mirabilis_14973	33775173	34099798
wel_Chr01	W_mirabilis_14972	34988237	34988804
wel_Chr01	W_mirabilis_14971	35031707	35033742
wel_Chr01	W_mirabilis_14970	35301433	35305578
wel_Chr01	W_mirabilis_14969	35537409	35539192
wel_Chr01	W_mirabilis_14968	35997343	35998114
wel_Chr01	W_mirabilis_14967	36366591	36367119
wel_Chr01	W_mirabilis_14966	36367194	36367482
wel_Chr01	W_mirabilis_14965	36825335	36857542
wel_Chr01	W_mirabilis_14964	36933404	36933731
wel_Chr01	W_mirabilis_14963	36934074	36935244
wel_Chr01	W_mirabilis_14962	36979316	36980444
wel_Chr01	W_mirabilis_14961	36981048	36981267
wel_Chr01	W_mirabilis_14960	37012446	37013351
wel_Chr01	W_mirabilis_14959	37052472	37052991
wel_Chr01	W_mirabilis_14958	37053397	37351185
wel_Chr01	W_mirabilis_14957	37468420	37468684
wel_Chr01	W_mirabilis_14956	37649595	37649913
wel_Chr01	W_mirabilis_14955	37650440	37651596
wel_Chr01	W_mirabilis_14954	37654380	37654590
wel_Chr01	W_mirabilis_14953	37663845	37667413
wel_Chr01	W_mirabilis_14952	37667439	37670119
wel_Chr01	W_mirabilis_14951	37670404	37671287
wel_Chr01	W_mirabilis_14950	38084993	38090224
wel_Chr01	W_mirabilis_14949	38185096	38258559
wel_Chr01	W_mirabilis_13860	38517227	38517962
wel_Chr01	W_mirabilis_13859	38602762	38641044
wel_Chr01	W_mirabilis_13858	38658891	38661841
wel_Chr01	W_mirabilis_15073	39402693	39403834
wel_Chr01	W_mirabilis_15072	39403918	39404830
wel_Chr01	W_mirabilis_15071	39607693	39608380
wel_Chr01	W_mirabilis_15070	39609410	39610380
wel_Chr01	W_mirabilis_15069	39638671	39639264
wel_Chr01	W_mirabilis_19598	39819700	39821572
wel_Chr01	W_mirabilis_19597	39827278	39828943
wel_Chr01	W_mirabilis_19596	39948001	39950607
wel_Chr01	W_mirabilis_01851	40175253	40180514
wel_Chr01	W_mirabilis_01852	40391834	40395997
wel_Chr01	W_mirabilis_01853	40425668	40427571
wel_Chr01	W_mirabilis_01854	40447908	40465383
wel_Chr01	W_mirabilis_01855	40553738	40558888
wel_Chr01	W_mirabilis_01856	40600770	40601615
wel_Chr01	W_mirabilis_01857	40884572	40893275
wel_Chr01	W_mirabilis_01858	40993556	40994665
wel_Chr01	W_mirabilis_01859	41123643	41292826
wel_Chr01	W_mirabilis_01860	41462563	41463433
wel_Chr01	W_mirabilis_01861	41463640	41464753
wel_Chr01	W_mirabilis_01862	41568590	41570077
wel_Chr01	W_mirabilis_22380	41742370	41742715
wel_Chr01	W_mirabilis_11812	42230821	42231502
wel_Chr01	W_mirabilis_11811	42231726	42234176
wel_Chr01	W_mirabilis_20945	42950235	42950712
wel_Chr01	W_mirabilis_17978	43335618	43342191
wel_Chr01	W_mirabilis_18957	43611099	43614311
wel_Chr01	W_mirabilis_18956	43660607	43673347
wel_Chr01	W_mirabilis_09134	43917208	43969606
wel_Chr01	W_mirabilis_09135	44120319	44122041
wel_Chr01	W_mirabilis_09136	44186792	44190797
wel_Chr01	W_mirabilis_09137	44460680	44527445
wel_Chr01	W_mirabilis_09138	44529588	44529951
wel_Chr01	W_mirabilis_09139	44530463	44531039
wel_Chr01	W_mirabilis_09140	44587925	44608671
wel_Chr01	W_mirabilis_09141	44633957	44681228
wel_Chr01	W_mirabilis_19967	44894696	44899669
wel_Chr01	W_mirabilis_19968	44962405	45005396
wel_Chr01	W_mirabilis_09919	45145884	45164470
wel_Chr01	W_mirabilis_09918	45439634	45442469
wel_Chr01	W_mirabilis_09917	45638021	45640851
wel_Chr01	W_mirabilis_09916	45640912	45641675
wel_Chr01	W_mirabilis_09915	45762944	45765680
wel_Chr01	W_mirabilis_17898	46150084	46151659
wel_Chr01	W_mirabilis_17897	46152293	46152761
wel_Chr01	W_mirabilis_17896	46262369	46262696
wel_Chr01	W_mirabilis_17895	46372967	46412071
wel_Chr01	W_mirabilis_17894	46433078	46435195
wel_Chr01	W_mirabilis_20738	46683762	46684344
wel_Chr01	W_mirabilis_18790	47002120	47003408
wel_Chr01	W_mirabilis_16864	47388491	47389160
wel_Chr01	W_mirabilis_16865	47397705	47397987
wel_Chr01	W_mirabilis_16866	47398475	47398757
wel_Chr01	W_mirabilis_21512	47886851	47888256
wel_Chr01	W_mirabilis_21511	47966194	47966944
wel_Chr01	W_mirabilis_11728	48066915	48068161
wel_Chr01	W_mirabilis_11727	48128806	48129448
wel_Chr01	W_mirabilis_11726	48412219	48562853
wel_Chr01	W_mirabilis_26688	48930988	48931624
wel_Chr01	W_mirabilis_26687	48932031	48933693
wel_Chr01	W_mirabilis_26686	49247758	49248806
wel_Chr01	W_mirabilis_26685	49248864	49321576
wel_Chr01	W_mirabilis_26684	49510325	49528534
wel_Chr01	W_mirabilis_26683	49661246	49661606
wel_Chr01	W_mirabilis_26682	49662236	49662849
wel_Chr01	W_mirabilis_26681	49751043	50071531
wel_Chr01	W_mirabilis_26680	50245287	50246912
wel_Chr01	W_mirabilis_26679	50401007	50404688
wel_Chr01	W_mirabilis_26678	50448014	50449656
wel_Chr01	W_mirabilis_21975	50754509	50756763
wel_Chr01	W_mirabilis_01880	51042597	51042939
wel_Chr01	W_mirabilis_01881	51043232	51043574
wel_Chr01	W_mirabilis_01882	51084284	51090151
wel_Chr01	W_mirabilis_01883	51126511	51234768
wel_Chr01	W_mirabilis_01884	51464718	51466297
wel_Chr01	W_mirabilis_01885	51469231	51471589
wel_Chr01	W_mirabilis_01886	51503685	51575365
wel_Chr01	W_mirabilis_01887	51609180	51611779
wel_Chr01	W_mirabilis_01888	52063560	52067532
wel_Chr01	W_mirabilis_19695	52659739	52660081
wel_Chr01	W_mirabilis_19696	52660730	52660910
wel_Chr01	W_mirabilis_19697	52665472	52665871
wel_Chr01	W_mirabilis_23437	52882255	52887463
wel_Chr01	W_mirabilis_02336	53232607	53232796
wel_Chr01	W_mirabilis_02337	53899650	53916638
wel_Chr01	W_mirabilis_02338	54046039	54118599
wel_Chr01	W_mirabilis_02339	54231784	54232324
wel_Chr01	W_mirabilis_02340	54232824	54235320
wel_Chr01	W_mirabilis_00855	54737920	54738681
wel_Chr01	W_mirabilis_01164	54784299	54784698
wel_Chr01	W_mirabilis_23956	55255066	55257730
wel_Chr01	W_mirabilis_23955	55408396	55592668
wel_Chr01	W_mirabilis_23954	55687109	56015153
wel_Chr01	W_mirabilis_23953	56221872	56222607
wel_Chr01	W_mirabilis_23952	56223062	56224220
wel_Chr01	W_mirabilis_23951	56581468	56584195
wel_Chr01	W_mirabilis_14892	56950919	57280121
wel_Chr01	W_mirabilis_14891	57345660	57496891
wel_Chr01	W_mirabilis_14890	57635873	57642634
wel_Chr01	W_mirabilis_14889	57981255	57984559
wel_Chr01	W_mirabilis_14888	58141162	58250909
wel_Chr01	W_mirabilis_14887	58525327	58529038
wel_Chr01	W_mirabilis_14886	58539173	58561064
wel_Chr01	W_mirabilis_14885	58652041	58653981
wel_Chr01	W_mirabilis_14884	58778501	58828876
wel_Chr01	W_mirabilis_14883	59210960	59213034
wel_Chr01	W_mirabilis_14882	59339345	59407712
wel_Chr01	W_mirabilis_14881	59562189	59567639
wel_Chr01	W_mirabilis_14880	59828139	59850795
wel_Chr01	W_mirabilis_25695	60089046	60096805
wel_Chr01	W_mirabilis_25696	60185717	60186410
wel_Chr01	W_mirabilis_25697	60186913	60187996
wel_Chr01	W_mirabilis_25698	60547810	60549448
wel_Chr01	W_mirabilis_25699	60549866	60550577
wel_Chr01	W_mirabilis_25700	60569333	60569639
wel_Chr01	W_mirabilis_25701	60697214	60697685
wel_Chr01	W_mirabilis_25702	60698074	60699076
wel_Chr01	W_mirabilis_25703	61364883	61365543
wel_Chr01	W_mirabilis_25704	61533196	61599502
wel_Chr01	W_mirabilis_03867	61804640	61805144
wel_Chr01	W_mirabilis_03868	61960571	61962706
wel_Chr01	W_mirabilis_03869	62240956	62244849
wel_Chr01	W_mirabilis_03870	62406972	62410376
wel_Chr01	W_mirabilis_03871	62632513	62632999
wel_Chr01	W_mirabilis_03872	62751258	62752218
wel_Chr01	W_mirabilis_03873	62945597	62948126
wel_Chr01	W_mirabilis_03874	63050727	63056452
wel_Chr01	W_mirabilis_19619	63211438	63218266
wel_Chr01	W_mirabilis_22368	63504678	63581990
wel_Chr01	W_mirabilis_13415	63734768	63735020
wel_Chr01	W_mirabilis_13414	63976821	64023062
wel_Chr01	W_mirabilis_09524	64359549	64363001
wel_Chr01	W_mirabilis_09523	64433951	64434183
wel_Chr01	W_mirabilis_09522	64453523	64523768
wel_Chr01	W_mirabilis_09521	64660657	64663144
wel_Chr01	W_mirabilis_09520	64663835	64664154
wel_Chr01	W_mirabilis_09519	64861748	65222756
wel_Chr01	W_mirabilis_09518	65245207	65261397
wel_Chr01	W_mirabilis_19345	65353008	65354706
wel_Chr01	W_mirabilis_19346	65542824	65561158
wel_Chr01	W_mirabilis_19347	65563606	65564008
wel_Chr01	W_mirabilis_06462	65751300	65755573
wel_Chr01	W_mirabilis_06463	65802958	65805655
wel_Chr01	W_mirabilis_06464	65931533	65933983
wel_Chr01	W_mirabilis_06465	66104852	66106102
wel_Chr01	W_mirabilis_06466	66106571	66106784
wel_Chr01	W_mirabilis_06467	66142613	66146936
wel_Chr01	W_mirabilis_06468	66566629	66569788
wel_Chr01	W_mirabilis_06469	66574304	66574508
wel_Chr01	W_mirabilis_02696	67186904	67187343
wel_Chr01	W_mirabilis_02695	67215210	67252889
wel_Chr01	W_mirabilis_02694	67275913	67277200
wel_Chr01	W_mirabilis_02693	67277940	67278362
wel_Chr01	W_mirabilis_02692	67341042	67344316
wel_Chr01	W_mirabilis_02691	67382935	67383661
wel_Chr01	W_mirabilis_02690	67383917	67384703
wel_Chr01	W_mirabilis_02689	67843138	67843522
wel_Chr01	W_mirabilis_02688	68057407	68060767
wel_Chr01	W_mirabilis_02687	68095870	68096523
wel_Chr01	W_mirabilis_02686	68329621	68349377
wel_Chr01	W_mirabilis_07295	68614077	68617764
wel_Chr01	W_mirabilis_07294	68668532	68672133
wel_Chr01	W_mirabilis_07293	68672782	68673127
wel_Chr01	W_mirabilis_07292	69012460	69014434
wel_Chr01	W_mirabilis_07291	69123684	69301931
wel_Chr01	W_mirabilis_07290	69337267	69337581
wel_Chr01	W_mirabilis_24622	69725145	69727674
wel_Chr01	W_mirabilis_24621	69747316	69749336
wel_Chr01	W_mirabilis_24620	69834757	70137649
wel_Chr01	W_mirabilis_24619	70701740	70704641
wel_Chr01	W_mirabilis_24618	70768144	70768691
wel_Chr01	W_mirabilis_06862	72262844	72263608
wel_Chr01	W_mirabilis_06861	72263966	72281902
wel_Chr01	W_mirabilis_17138	73249288	73251054
wel_Chr01	W_mirabilis_17139	73251148	73251937
wel_Chr01	W_mirabilis_14948	73388297	73523284
wel_Chr01	W_mirabilis_20792	73951388	73951832
wel_Chr01	W_mirabilis_19744	74262875	74263270
wel_Chr01	W_mirabilis_21897	74478673	74480957
wel_Chr01	W_mirabilis_01511	74601072	74604020
wel_Chr01	W_mirabilis_24126	74978288	75122569
wel_Chr01	W_mirabilis_24127	75648230	75894248
wel_Chr01	W_mirabilis_24128	76564990	76610926
wel_Chr01	W_mirabilis_24129	76622444	76622945
wel_Chr01	W_mirabilis_24130	76760785	76766027
wel_Chr01	W_mirabilis_24131	77002724	77260397
wel_Chr01	W_mirabilis_24132	77590438	77595410
wel_Chr01	W_mirabilis_24133	78290386	78291193
wel_Chr01	W_mirabilis_24134	78456298	78457034
wel_Chr01	W_mirabilis_24135	78901782	78907145
wel_Chr01	W_mirabilis_24136	78969154	78972721
wel_Chr01	W_mirabilis_24137	79289599	79342236
wel_Chr01	W_mirabilis_24409	79420470	79421881
wel_Chr01	W_mirabilis_08045	79671288	79709732
wel_Chr01	W_mirabilis_08046	80674865	80675195
wel_Chr01	W_mirabilis_08047	80675849	80676404
wel_Chr01	W_mirabilis_15244	80732947	80733577
wel_Chr01	W_mirabilis_15245	80734208	80734520
wel_Chr01	W_mirabilis_19062	81381128	81381677
wel_Chr01	W_mirabilis_04469	81641953	81642502
wel_Chr01	W_mirabilis_04470	81832781	81833126
wel_Chr01	W_mirabilis_04471	81969831	81971623
wel_Chr01	W_mirabilis_04472	82512256	82512481
wel_Chr01	W_mirabilis_04473	82513216	82629969
wel_Chr01	W_mirabilis_04474	82827970	82977345
wel_Chr01	W_mirabilis_04475	83273349	83277127
wel_Chr01	W_mirabilis_04476	83409334	83410255
wel_Chr01	W_mirabilis_04477	83432861	83516739
wel_Chr01	W_mirabilis_04478	83861496	83931668
wel_Chr01	W_mirabilis_04479	84237517	84240007
wel_Chr01	W_mirabilis_04480	84538892	84539636
wel_Chr01	W_mirabilis_04481	84540531	84540894
wel_Chr01	W_mirabilis_04482	84547843	84556464
wel_Chr01	W_mirabilis_04483	85033055	85035421
wel_Chr01	W_mirabilis_09595	85559521	85559848
wel_Chr01	W_mirabilis_09596	85561643	85563532
wel_Chr01	W_mirabilis_09597	85563806	85564609
wel_Chr01	W_mirabilis_09598	85884427	85884848
wel_Chr01	W_mirabilis_09599	86083548	86143916
wel_Chr01	W_mirabilis_09600	86144401	86144825
wel_Chr01	W_mirabilis_12475	86510864	86520755
wel_Chr01	W_mirabilis_12474	86893172	86893553
wel_Chr01	W_mirabilis_02087	87281599	87283483
wel_Chr01	W_mirabilis_17505	87307660	87308208
wel_Chr01	W_mirabilis_17506	87327486	87327960
wel_Chr01	W_mirabilis_17507	87503854	87549777
wel_Chr01	W_mirabilis_04784	88249183	88250237
wel_Chr01	W_mirabilis_04785	88761923	89056414
wel_Chr01	W_mirabilis_04786	89181076	89187168
wel_Chr01	W_mirabilis_24587	89920337	89927818
wel_Chr01	W_mirabilis_24586	90275555	90276702
wel_Chr01	W_mirabilis_24585	90477649	90512194
wel_Chr01	W_mirabilis_21324	91930084	92022409
wel_Chr01	W_mirabilis_16489	92418604	92418811
wel_Chr01	W_mirabilis_16490	92418837	92422114
wel_Chr01	W_mirabilis_13801	92786486	92786906
wel_Chr01	W_mirabilis_13802	92862700	92863207
wel_Chr01	W_mirabilis_13803	93124741	93127068
wel_Chr01	W_mirabilis_13804	93268338	93269129
wel_Chr01	W_mirabilis_08469	93366108	93370629
wel_Chr01	W_mirabilis_08470	93444973	93446625
wel_Chr01	W_mirabilis_08471	93667791	93668789
wel_Chr01	W_mirabilis_08472	93871014	93873561
wel_Chr01	W_mirabilis_16136	94581801	94652579
wel_Chr01	W_mirabilis_16137	95006987	95007197
wel_Chr01	W_mirabilis_08822	95136710	95137524
wel_Chr01	W_mirabilis_08823	95491990	95492242
wel_Chr01	W_mirabilis_08824	95737906	95964326
wel_Chr01	W_mirabilis_11488	96160209	96160692
wel_Chr01	W_mirabilis_11487	96161508	96299830
wel_Chr01	W_mirabilis_11486	96623183	96627404
wel_Chr01	W_mirabilis_11485	96738837	96877452
wel_Chr01	W_mirabilis_25636	96946434	96948803
wel_Chr01	W_mirabilis_17333	97183520	97330387
wel_Chr01	W_mirabilis_17334	97340558	97342451
wel_Chr01	W_mirabilis_17335	97404646	97404916
wel_Chr01	W_mirabilis_17336	97406627	97407602
wel_Chr01	W_mirabilis_17337	97742876	97759578
wel_Chr01	W_mirabilis_17338	97778569	97779453
wel_Chr01	W_mirabilis_17339	98921550	98923355
wel_Chr01	W_mirabilis_12413	100087409	100088790
wel_Chr01	W_mirabilis_24075	103790644	103848220
wel_Chr01	W_mirabilis_24074	103869121	103871475
wel_Chr01	W_mirabilis_24073	103915617	103919386
wel_Chr01	W_mirabilis_24072	103961740	104049966
wel_Chr01	W_mirabilis_24071	104289192	104380244
wel_Chr01	W_mirabilis_24070	104889914	104890794
wel_Chr01	W_mirabilis_24069	104973555	104974800
wel_Chr01	W_mirabilis_19887	105777515	105803026
wel_Chr01	W_mirabilis_07862	106741049	106743801
wel_Chr01	W_mirabilis_00362	107124045	107129234
wel_Chr01	W_mirabilis_00361	107795706	107798237
wel_Chr01	W_mirabilis_00360	108219962	108222820
wel_Chr01	W_mirabilis_00359	108224135	108224489
wel_Chr01	W_mirabilis_00358	108233924	108234320
wel_Chr01	W_mirabilis_00357	108234959	108235355
wel_Chr01	W_mirabilis_00356	108655350	108657910
wel_Chr01	W_mirabilis_00355	108806345	108850750
wel_Chr01	W_mirabilis_22651	108877488	108877788
wel_Chr01	W_mirabilis_02899	109317347	109317695
wel_Chr01	W_mirabilis_02900	109318257	109318605
wel_Chr01	W_mirabilis_02901	109436631	109437341
wel_Chr01	W_mirabilis_02902	110206912	110411393
wel_Chr01	W_mirabilis_02903	110712407	110713745
wel_Chr01	W_mirabilis_02904	111064571	111126889
wel_Chr01	W_mirabilis_02905	111142684	111230146
wel_Chr01	W_mirabilis_02906	111514290	111619741
wel_Chr01	W_mirabilis_02907	112219891	112423825
wel_Chr01	W_mirabilis_02908	112581832	112582523
wel_Chr01	W_mirabilis_02909	112785791	112837610
wel_Chr01	W_mirabilis_22773	113249156	113275862
wel_Chr01	W_mirabilis_00196	113311949	113547331
wel_Chr01	W_mirabilis_00197	113611122	113658797
wel_Chr01	W_mirabilis_00198	113919110	114019667
wel_Chr01	W_mirabilis_00199	114246121	114272057
wel_Chr01	W_mirabilis_00200	114946290	114965997
wel_Chr01	W_mirabilis_10282	115219867	115222439
wel_Chr01	W_mirabilis_10283	115364404	115385918
wel_Chr01	W_mirabilis_10284	115526577	115793799
wel_Chr01	W_mirabilis_04103	116092972	116093167
wel_Chr01	W_mirabilis_04102	116335169	116338539
wel_Chr01	W_mirabilis_04101	116655927	116684043
wel_Chr01	W_mirabilis_04100	117137367	117139361
wel_Chr01	W_mirabilis_04099	117214481	117214661
wel_Chr01	W_mirabilis_04098	117215416	117218084
wel_Chr01	W_mirabilis_15439	117387658	117538144
wel_Chr01	W_mirabilis_15440	117839871	117840322
wel_Chr01	W_mirabilis_15441	117840843	117841338
wel_Chr01	W_mirabilis_11056	118406080	118649553
wel_Chr01	W_mirabilis_11057	118743155	118743721
wel_Chr01	W_mirabilis_20940	118823940	118845500
wel_Chr01	W_mirabilis_02218	119305043	119307836
wel_Chr01	W_mirabilis_02219	120047106	120211121
wel_Chr01	W_mirabilis_17225	120698158	120802679
wel_Chr01	W_mirabilis_20201	121067002	121148101
wel_Chr01	W_mirabilis_24416	121330167	121338261
wel_Chr01	W_mirabilis_24415	121501592	121503288
wel_Chr01	W_mirabilis_24414	121734547	121736443
wel_Chr01	W_mirabilis_24413	122670035	122671766
wel_Chr01	W_mirabilis_24412	122897007	122897190
wel_Chr01	W_mirabilis_24411	122898219	123079236
wel_Chr01	W_mirabilis_24410	123238242	123269892
wel_Chr01	W_mirabilis_04668	124002238	124105512
wel_Chr01	W_mirabilis_04669	124645263	124645752
wel_Chr01	W_mirabilis_21721	124796052	124796529
wel_Chr01	W_mirabilis_21720	124796843	124797467
wel_Chr01	W_mirabilis_21719	125601060	125601749
wel_Chr01	W_mirabilis_21718	125602283	125710209
wel_Chr01	W_mirabilis_21717	125761550	125761908
wel_Chr01	W_mirabilis_21716	125922408	125924809
wel_Chr01	W_mirabilis_21715	126260703	126305417
wel_Chr01	W_mirabilis_21714	126410913	126414090
wel_Chr01	W_mirabilis_21713	126895635	126896046
wel_Chr01	W_mirabilis_12610	127113298	127114213
wel_Chr01	W_mirabilis_12611	127353273	127361616
wel_Chr01	W_mirabilis_12612	127410620	127417147
wel_Chr01	W_mirabilis_12613	127984405	128154932
wel_Chr01	W_mirabilis_12614	128435560	128437591
wel_Chr01	W_mirabilis_12615	128482784	128610633
wel_Chr01	W_mirabilis_12616	129185987	129524421
wel_Chr01	W_mirabilis_12617	129884654	129885144
